Konsument HSA-id;Konsument beskrivning;Antal anrop;Tjänstekontrakt;Logisk Adressat HSA-id;Logisk Adressat beskrivning;Producent HSA-id;Producent beskrivning
SE2321000016-532S;MVK;58;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-14GR;VE: SLL - Handens VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;56;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000206-E00689;VG: Västernorrland - VC Sidsjö;HSASERVICES-10F7 - SysteamCross - GATT;LVN - RTjP - SysteamCross - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;55;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000198-021829;VE: Gävleborg - Blodgivarcentralen Gävle;SE162321000198-001J - ProSang - GBD;LG - RTjP - ProSang - GetBookingDetails - RIVTA21
SE2321000016-532S;MVK;52;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-14HG;VE: SLL - Liljeholmens Närakut;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;52;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037594797;VE: Örebro - Brickebackens VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;51;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE162321000255-O21039;VE: Skåne - Bmm Stattena cellprovscentral;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;50;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4PX2;VE: Jönköping - Ögonmottagningen Länssjukhuset Ryhov;SE162321000057-0068 - GBD;LJ - Cosmic - GetBookingDetails - RIVTA20
SE2321000016-532S;MVK;49;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4GQZ;VE: Jönköping - Eksjö FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;49;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000198-021767;VG: Gävleborg - BMM Gävle;SE162321000198-0015 - UB;LG - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;48;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037590300;VE: Örebro - FTV Lindesberg;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;47;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-14HC;VE: SLL - Liljeholmens VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;47;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4R7J;VE: Jönköping - Rydaholm FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;47;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-5SRP;VG: Jönköping - Wetterhälsan;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE2321000016-532S;MVK;47;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037594841;VE: Örebro - Olaus Petri VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;46;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE162321000255-O19334;VE: Skåne - BMM Capio Citykliniken Singelgatan;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;45;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-153H;VE: SLL - Bergshamra Ulriksdal VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;44;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE162321000255-O18297;VE: Skåne - BMM Ängelholm;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;44;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-1665;VE: SLL - Essinge VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;44;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4R5C;VE: Jönköping - Norrahammar FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;44;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037594780;VE: Örebro - Adolfsbergs VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;44;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000222-0259518;VE: Västerbotten - Mammografivagn Vindeln;SE162321000222-B0J - CB;VLL - Sectra - CancelBooking - RIVTA20
SE2321000016-532S;MVK;43;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037590225;VE: Örebro - FTV Hallsberg;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;43;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE5565189692-101A7;VG: SLL - Endokrint Centrum CStG;SE5565189692-B03 - GATT;SLL - Cosmic - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;42;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-14JM;VE: SLL - Trångsunds VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;41;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000032-4237;VE: Sörmland - Ögonmottagningen Mälarsjukhuset;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;41;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000032-4J6X;VE: Sörmland - Gynekologi och Sesammott Mälarsjukhuset;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;40;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000040-4HXM;VE: Östergötland - FTV Valdemarsvik;SE2321000040-AA053 - Effica - GCAR;LiO - RTjP - Effica - GetCancelledAndRebooked - RIVTA20
SE2321000016-532S;MVK;40;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000065-7330028000823;VE: Kronoberg - BMM Lenhovda;SE162321000065-B09 -  GATT;Kronoberg - Cosmic -  GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;39;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE162321000024-0015890;VE: Uppsala - Venereologmottagningen, Akademiska sjukhuset;SE162321000024-1169 - GATT;LUL - Cosmic - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;39;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037590348;VE: Örebro - FTV Nora;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;38;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-1K4H;VE: SLL - SESAM Danderyds Sjukhus AB;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;38;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000032-42P1;VE: Sörmland - Mammografimottagningen Mälarsjukhuset ;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;37;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000032-402S;VE: Sörmland - FTV Eskilstuna Eskilshem;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;37;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4GBF;VE: Jönköping - Badhuset FTV Huskvarna;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;36;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE162321000156-3PQZ;VE: Värmland - Gripen VC;SE162321000156-4GN9 - Cosmic - MB;LiV - RTjP - Cosmic - MakeBooking - RIVTA20
SE2321000016-532S;MVK;36;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE162321000255-O13796;VE: Skåne - BMM Snapphanen;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;36;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000040-4G03;VE: Östergötland - VC Tannefors;SE2321000040-AA053 - Cosmic - CB;LiO - RTjP - Cosmic - CancelBooking - RIVTA20
SE2321000016-532S;MVK;36;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037590423;VE: Örebro - FTV Lillån;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;35;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4R5R;VE: Jönköping - Tranås FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;34;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-31QZ;VE: SLL - Södermalm Rehab Södra;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;34;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-4JFK;VE: SLL - Venhälsan;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;34;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037595077;VE: Örebro - Baggängens VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;33;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4R61;VE: Jönköping - Nässjö FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;33;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000073-Z7WV;VE: Kalmar - Mammografienheten Oskarshamn;SE162321000073-0046 - Tidbok;Kalmar - Sectra - Alla tidbokstjänster - RIVTA20
SE2321000016-532S;MVK;33;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-10MF;VE: Örebro - Ögon medicinsk retina;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;32;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE162321000255-O16560;VE: Skåne - BMM Skurup;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;32;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-155L;VE: SLL - Hagalunds VC;SE2321000016-7P35 - Prosang - CB;SLL - RTjP - Prosang - CancelBooking - RIVTA21
SE2321000016-532S;MVK;32;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037590393;VE: Örebro - FTV Wivallius;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;32;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037591680;VE: Örebro - Medicinmottagning 1 USÖ;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;32;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000222-0259507;VE: Västerbotten - Mammografi Skellefteå;SE162321000222-B0J - CB;VLL - Sectra - CancelBooking - RIVTA20
SE2321000016-532S;MVK;32;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE5565189692-100BL;VG: SLL - Bröstcentrum CStG;SE5565189692-B03 - GATT;SLL - Cosmic - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;31;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-70HZ;VE: SLL - VC Slussen;SE2321000016-7P35 - TakeCare - CB;SLL - RTjP - TakeCare - CancelBooking - RIVTA20
SE2321000016-532S;MVK;31;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4BLN;VE: Jönköping - Hälsans VC 1;SE162321000057-0068 - GBD;LJ - Cosmic - GetBookingDetails - RIVTA20
SE2321000016-532S;MVK;31;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4T8R;VE: Jönköping - Ögonmott Vmo;SE162321000057-0068 - GBD;LJ - Cosmic - GetBookingDetails - RIVTA20
SE2321000016-532S;MVK;30;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-13PH;VG: SLL - Täby Centrum Doktorn (CGM);SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;30;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000040-4GC9;VG: Östergötland - BMM Norrköping ;SE2321000040-AA053 - Obstetrix - CB;LiO - RTjP - Obstetrix - CancelBooking - RIVTA20
SE2321000016-532S;MVK;30;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000040-4J0C;VE: Östergötland - FTV Lilla Torget;SE2321000040-AA053 - Effica - GCAR;LiO - RTjP - Effica - GetCancelledAndRebooked - RIVTA20
SE2321000016-532S;MVK;30;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-49T5;VE: Jönköping - Vetlanda VC;SE162321000057-0068 - GBD;LJ - Cosmic - GetBookingDetails - RIVTA20
SE2321000016-532S;MVK;30;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037594919;VE: Örebro - Karla VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;30;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037599464;VE: ÖLL - Barn- o ungdomsmottagningen USÖ;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;29;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000065-7330028000717;VE: Kronoberg - Gynekologiska cellprovsmottagningen;SE162321000065-B09 -  GBD;Kronoberg - Cosmic -  GetBookingDetails - RIVTA20
SE2321000016-532S;MVK;28;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-154F;VE: SLL - Hallonbergens VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;28;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000040-52C3;VE: Östergötland - Allergimottagning barn ;SE2321000040-AA053 - Cosmic - UB;LiO - RTjP - Cosmic - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;27;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-12BG;VE: SLL - Gynmottagningen, SÖS;SE2321000016-7P35 - TakeCare - CB;SLL - RTjP - TakeCare - CancelBooking - RIVTA20
SE2321000016-532S;MVK;27;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-12X8;VE: SLL - Valsta VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;27;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-4K0W;VE: SLL - Huddinge närakut;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;27;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037590430;VE: Örebro - FTV Kumla;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;26;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE162321000024-0016201;VE: Uppsala - Årsta;SE162321000024-1179 - MB;LUL - T4 - MakeBooking - RIVTA21
SE2321000016-532S;MVK;26;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4BNL;VE: Jönköping - Norrahammars VC;SE162321000057-0068 - GBD;LJ - Cosmic - GetBookingDetails - RIVTA20
SE2321000016-532S;MVK;26;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4R42;VE: Jönköping - Råslätt FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;26;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4R5H;VE: Jönköping - Tenhult FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;26;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000065-7330028000434;VE: Kronoberg - Hudmottagningen Växjö;SE162321000065-B09 - CB;Kronoberg - Cosmic -  CancelBooking - RIVTA20
SE2321000016-532S;MVK;26;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000172-2B4D;VE: Västmanland - Infektionsmottagningen;SE162321000172-0045 - MB;LTV - RTjP - Cosmic - MakeBooking - RIVTA20
SE2321000016-532S;MVK;26;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000198-021768;VG: Gävleborg - BMM Bollnäs;SE162321000198-0015 - UB;LG - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;26;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000198-021837;VE: Gävleborg - Blodgivarcentralen Söderhamn;SE162321000198-001J - ProSang - GBD;LG - RTjP - ProSang - GetBookingDetails - RIVTA21
SE2321000016-532S;MVK;25;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-166L;VE: SLL - Rehab City Norrmalm;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;24;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-150H;VE: SLL - Täby VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;24;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4R53;VE: Jönköping - Bankeryd FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;23;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037594957;VE: Örebro - Lillåns VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;22;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE162321000255-O16499;VE: Skåne - BMM Riksens Ständer;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;22;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-14FH;VE: SLL - Tallhöjdens Rehab Södertälje;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;22;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-14KK;VE: SLL - Luna VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;22;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000040-4J0G;VE: Östergötland - FTV Ekholmen;SE2321000040-AA053 - Effica - GCAR;LiO - RTjP - Effica - GetCancelledAndRebooked - RIVTA20
SE2321000016-532S;MVK;22;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4R82;VE: Jönköping - Smålandsstenar FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;22;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-5Z5T;VE: Jönköping - Audionommottagningen Värnamo sjukhus;SE162321000057-0068 - GBD;LJ - Cosmic - GetBookingDetails - RIVTA20
SE2321000016-532S;MVK;21;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4R6L;VE: Jönköping - Sävsjö FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;21;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4R7X;VE: Jönköping - Gnosjö FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;21;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4W4K;VE: Jönköping -  Smålandsstenar VC;SE162321000057-0068 - GATT;LJ - Cosmic - GetAllTimeTypes -  RIVTA20
SE2321000016-532S;MVK;21;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000198-021919;VE: Gävleborg - Blodgivarcentralen Sandviken;SE162321000198-001J - ProSang - GBD;LG - RTjP - ProSang - GetBookingDetails - RIVTA21
SE2321000016-532S;MVK;20;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-160X;VE: SLL - Kista VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;20;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4BM3;VE: Jönköping - Gränna VC;SE162321000057-0068 - GBD;LJ - Cosmic - GetBookingDetails - RIVTA20
SE2321000016-532S;MVK;19;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE162321000156-4B0L;VE: Värmland - BMM Västerstrand;SE162321000156-4GN9 - FlexLab - CB;LiV - RTjP - FlexLab - CancelBooking - RIVTA20
SE2321000016-532S;MVK;19;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE162321000156-4G9S;VE: Värmland - BMM Mörmo Gård Skoghall;SE162321000156-4GN9 - FlexLab - UB;LiV - RTjP - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;19;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE162321000255-O19461;VE: Skåne - BMM Sankt Hans;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;19;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037595107;VE: Örebro - Lindesbergs VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;18;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-14F3;VE: SLL - Alby VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;18;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037590256;VE: Örebro - FTV Degerfors;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;18;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037590324;VE: Örebro - FTV Storå mobilklinik;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;18;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000164-7381037595060;VE: Örebro - Brickegårdens VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;17;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-162W;VE: SLL - Västerorts ungdomsmottagning;SE2321000016-7P35 - TakeCare - GATT;SLL - RTjP - TakeCare - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;17;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-5G31;VE: SLL - Ultragyn ultraljud Odenplans läkarhus;SE2321000016-7P35 - TakeCare - CB;SLL - RTjP - TakeCare - CancelBooking - RIVTA20
SE2321000016-532S;MVK;17;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000057-4GF0;VE: Jönköping - Gränna FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;16;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-14H4;VE: SLL - Skärholmens VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;16;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000016-153W;VE: SLL - Råsunda VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;16;urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21;SE2321000032-3ZJ8;VE: Sörmland - VC City Eskilstuna;SE162321000032-4L8D - MB;Sörmland - RTjP - MakeBooking - RIVTA20
