TjÃ¤nstekontrakt	Konsument HSA-id	Konsument beskrivning	Logisk Adressat HSA-id	Logisk Adressat beskrivning	Producent HSA-id	Producent beskrivning	Producent URL
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	SE2321000016-532S	MVK	18	Örebro (länskod)	SE2321000164-101F - GPQS	ÖLL - GetPersonQueueStatus - RIVTA20	https://mvkhalsoval.orebroll.sjunet.org/serviceimplGetPersonQueueStatus.svc
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	18	Örebro (länskod)	SE2321000164-101F - GPQS	ÖLL - GetPersonQueueStatus - RIVTA20	https://mvkhalsoval.orebroll.sjunet.org/serviceimplGetPersonQueueStatus.svc
urn:riv:crm:carelisting:GetListing:1:rivtabp20	SE2321000016-532S	MVK	19	Västmanland (länskod)	HVAL - GetListing	Hval24Service - GetListing	http://ine-pit-intern-vip-anp:11001/tjanstebryggan/carelisting/hval24/GetListing/1/rivtabp20
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-10J5	1177 Sjukhusvårdsrådgivningens rådgivningsstöd SLL - Listning	19	Västmanland (länskod)	HVAL - GetListing	Hval24Service - GetListing	http://ine-pit-intern-vip-anp:11001/tjanstebryggan/carelisting/hval24/GetListing/1/rivtabp20
urn:riv:crm:carelisting:GetListing:1:rivtabp20	SE2321000016-532S	MVK	20	Dalarna (länskod)	HVAL - GetListing	Hval24Service - GetListing	http://ine-pit-intern-vip-anp:11001/tjanstebryggan/carelisting/hval24/GetListing/1/rivtabp20
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-10J5	1177 Sjukhusvårdsrådgivningens rådgivningsstöd SLL - Listning	20	Dalarna (länskod)	HVAL - GetListing	Hval24Service - GetListing	http://ine-pit-intern-vip-anp:11001/tjanstebryggan/carelisting/hval24/GetListing/1/rivtabp20
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	SE2321000016-532S	MVK	21	Gävleborg (länskod)	SE162321000198-001J - CL	LG - CreateListing - RIVTA20	https://tjpl.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/CreateListing
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	21	Gävleborg (länskod)	SE162321000198-001J - CL	LG - CreateListing - RIVTA20	https://tjpl.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/CreateListing
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	21	Gävleborg (länskod)	SE162321000198-001J - GAF	LG - GetAvailableFacilities - RIVTA20	https://tjpl.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetAvailableFacilities
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	SE2321000016-532S	MVK	21	Gävleborg (länskod)	SE162321000198-001J - GAF	LG - GetAvailableFacilities - RIVTA20	https://tjpl.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetAvailableFacilities
urn:riv:crm:carelisting:GetListing:1:rivtabp20	SE2321000016-532S	MVK	21	Gävleborg (länskod)	SE162321000198-001J - GL	LG - GetListing - RIVTA20	https://tjpl.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetListing
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	21	Gävleborg (länskod)	SE162321000198-001J - GL	LG - GetListing - RIVTA20	https://tjpl.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetListing
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-10J5	1177 Sjukhusvårdsrådgivningens rådgivningsstöd SLL - Listning	21	Gävleborg (länskod)	SE162321000198-001J - GL	LG - GetListing - RIVTA20	https://tjpl.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetListing
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	SE2321000016-532S	MVK	21	Gävleborg (länskod)	SE162321000198-001J - GLT	LG - GetListingTypes - RIVTA20	https://tjpl.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetListingTypes
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	21	Gävleborg (länskod)	SE162321000198-001J - GLT	LG - GetListingTypes - RIVTA20	https://tjpl.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetListingTypes
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	SE2321000016-532S	MVK	21	Gävleborg (länskod)	SE162321000198-001J - GPQS	LG - GetPersonQueueStatus - RIVTA20	https://tjpl.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetPersonQueueStatus
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	21	Gävleborg (länskod)	SE162321000198-001J - GPQS	LG - GetPersonQueueStatus - RIVTA20	https://tjpl.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetPersonQueueStatus
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	SE2321000016-532S	MVK	22	Västernorrland (länskod)	HSASERVICES-10F7 - CL	LVN - CreateListing - RIVTA20	https://services.lvn.sjunet.org/MVK/CreateListning_v1_BasicHttp
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	22	Västernorrland (länskod)	HSASERVICES-10F7 - CL	LVN - CreateListing - RIVTA20	https://services.lvn.sjunet.org/MVK/CreateListning_v1_BasicHttp
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	SE2321000016-532S	MVK	22	Västernorrland (länskod)	HSASERVICES-10F7 - GAF	LVN - GetAvailableFacilities - RIVTA20	https://services.lvn.sjunet.org/MVK/GetAvailableFacilities_v1_BasicHttp
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	22	Västernorrland (länskod)	HSASERVICES-10F7 - GAF	LVN - GetAvailableFacilities - RIVTA20	https://services.lvn.sjunet.org/MVK/GetAvailableFacilities_v1_BasicHttp
urn:riv:crm:carelisting:GetListing:1:rivtabp20	SE2321000016-532S	MVK	22	Västernorrland (länskod)	HSASERVICES-10F7 - GL	LVN - GetListing - RIVTA20	https://services.lvn.sjunet.org/MVK/GetListning_v1_BasicHttp
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	22	Västernorrland (länskod)	HSASERVICES-10F7 - GL	LVN - GetListing - RIVTA20	https://services.lvn.sjunet.org/MVK/GetListning_v1_BasicHttp
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	SE2321000016-532S	MVK	22	Västernorrland (länskod)	HSASERVICES-10F7 - GLT	LVN - GetListingTypes - RIVTA20	https://services.lvn.sjunet.org/MVK/GetListningTypes_v1_BasicHttp
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	22	Västernorrland (länskod)	HSASERVICES-10F7 - GLT	LVN - GetListingTypes - RIVTA20	https://services.lvn.sjunet.org/MVK/GetListningTypes_v1_BasicHttp
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	SE2321000016-532S	MVK	22	Västernorrland (länskod)	HSASERVICES-10F7 - GPQS	LVN - GetPersonQueueStatus - RIVTA20	https://services.lvn.sjunet.org/MVK/GetPersonQueueStatus_v1_BasicHttp
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	22	Västernorrland (länskod)	HSASERVICES-10F7 - GPQS	LVN - GetPersonQueueStatus - RIVTA20	https://services.lvn.sjunet.org/MVK/GetPersonQueueStatus_v1_BasicHttp
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	SE2321000016-532S	MVK	24	Västerbotten (länskod)	SE162321000222-0B06 - CL	VLL - CreateListing - RIVTA20	https://listning.vll.sjunet.org/NLT/cl/CreateListing.asmx
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	24	Västerbotten (länskod)	SE162321000222-0B06 - CL	VLL - CreateListing - RIVTA20	https://listning.vll.sjunet.org/NLT/cl/CreateListing.asmx
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	24	Västerbotten (länskod)	SE162321000222-0B06 - GAF	VLL - GetAvailableFacilities - RIVTA20	https://listning.vll.sjunet.org/NLT/gaf/GetAvailableFacilities.asmx
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	SE2321000016-532S	MVK	24	Västerbotten (länskod)	SE162321000222-0B06 - GAF	VLL - GetAvailableFacilities - RIVTA20	https://listning.vll.sjunet.org/NLT/gaf/GetAvailableFacilities.asmx
urn:riv:crm:carelisting:GetListing:1:rivtabp20	SE2321000016-532S	MVK	24	Västerbotten (länskod)	SE162321000222-0B06 - GL	VLL - GetListing - RIVTA20	https://listning.vll.sjunet.org/NLT/gl/GetListing.asmx
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-10J5	1177 Sjukhusvårdsrådgivningens rådgivningsstöd SLL - Listning	24	Västerbotten (länskod)	SE162321000222-0B06 - GL	VLL - GetListing - RIVTA20	https://listning.vll.sjunet.org/NLT/gl/GetListing.asmx
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	24	Västerbotten (länskod)	SE162321000222-0B06 - GL	VLL - GetListing - RIVTA20	https://listning.vll.sjunet.org/NLT/gl/GetListing.asmx
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	SE2321000016-532S	MVK	24	Västerbotten (länskod)	SE162321000222-0B06 - GLT	VLL - GetListingTypes - RIVTA20	https://listning.vll.sjunet.org/NLT/glt/GetListingTypes.asmx
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	24	Västerbotten (länskod)	SE162321000222-0B06 - GLT	VLL - GetListingTypes - RIVTA20	https://listning.vll.sjunet.org/NLT/glt/GetListingTypes.asmx
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	SE2321000016-532S	MVK	24	Västerbotten (länskod)	SE162321000222-0B06 - GPQS	VLL - GetPersonQueueStatus - RIVTA20	https://listning.vll.sjunet.org/NLT/gpqs/GetPersonQueueStatus.asmx
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	24	Västerbotten (länskod)	SE162321000222-0B06 - GPQS	VLL - GetPersonQueueStatus - RIVTA20	https://listning.vll.sjunet.org/NLT/gpqs/GetPersonQueueStatus.asmx
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	SE2321000016-532S	MVK	25	Norrbotten (länskod)	SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	25	Norrbotten (länskod)	SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	SE2321000016-532S	MVK	25	Norrbotten (länskod)	SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	25	Norrbotten (länskod)	SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetListing:1:rivtabp20	SE2321000016-532S	MVK	25	Norrbotten (länskod)	SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	25	Norrbotten (länskod)	SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-10J5	1177 Sjukhusvårdsrådgivningens rådgivningsstöd SLL - Listning	25	Norrbotten (länskod)	SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	SE2321000016-532S	MVK	25	Norrbotten (länskod)	SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	25	Norrbotten (länskod)	SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	SE2321000016-532S	MVK	25	Norrbotten (länskod)	SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	25	Norrbotten (länskod)	SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2120001967-1000	VG: Örebro kommun	SE162120001967-0005 - TGP	Örebro kommun - Treserva - TGP - RIVTA20	https://tgptreserva.orebro.sjunet.org:7001/Treserva/TreservaTGPIntegrationService
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2120001967-1000	VG: Örebro kommun	SE162120001967-0005 - TGP	Örebro kommun - Treserva - TGP - RIVTA20	https://tgptreserva.orebro.sjunet.org:7001/Treserva/TreservaTGPIntegrationService
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2120001967-1000	VG: Örebro kommun	SE162120001967-0005 - TGP	Örebro kommun - Treserva - TGP - RIVTA20	https://tgptreserva.orebro.sjunet.org:7001/Treserva/TreservaTGPIntegrationService
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	SE2120001967-1000	VG: Örebro kommun	SE162120001967-0005 - TGP	Örebro kommun - Treserva - TGP - RIVTA20	https://tgptreserva.orebro.sjunet.org:7001/Treserva/TreservaTGPIntegrationService
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2120001967-1000	VG: Örebro kommun	SE162120001967-0005 - TGP	Örebro kommun - Treserva - TGP - RIVTA20	https://tgptreserva.orebro.sjunet.org:7001/Treserva/TreservaTGPIntegrationService
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2120001967-1000	VG: Örebro kommun	SE162120001967-0005 - TGP	Örebro kommun - Treserva - TGP - RIVTA20	https://tgptreserva.orebro.sjunet.org:7001/Treserva/TreservaTGPIntegrationService
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	SE2120001967-1000	VG: Örebro kommun	SE162120001967-0005 - TGP	Örebro kommun - Treserva - TGP - RIVTA20	https://tgptreserva.orebro.sjunet.org:7001/Treserva/TreservaTGPIntegrationService
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000164-7381037590003	VG: Örebro läns Landsting	SE162321000164-0090 - TGP	ÖLL - TGP	https://esb.orebroll.sjunet.org/publicservices/tgpprod/THW.NPO.BS.Facade.TGPFacade.cls
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000164-7381037590003	VG: Örebro läns Landsting	SE162321000164-0090 - TGP	ÖLL - TGP	https://esb.orebroll.sjunet.org/publicservices/tgpprod/THW.NPO.BS.Facade.TGPFacade.cls
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000164-7381037590003	VG: Örebro läns Landsting	SE162321000164-0090 - TGP	ÖLL - TGP	https://esb.orebroll.sjunet.org/publicservices/tgpprod/THW.NPO.BS.Facade.TGPFacade.cls
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	SE2321000164-7381037590003	VG: Örebro läns Landsting	SE162321000164-0090 - TGP	ÖLL - TGP	https://esb.orebroll.sjunet.org/publicservices/tgpprod/THW.NPO.BS.Facade.TGPFacade.cls
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000164-7381037590003	VG: Örebro läns Landsting	SE162321000164-0090 - TGP	ÖLL - TGP	https://esb.orebroll.sjunet.org/publicservices/tgpprod/THW.NPO.BS.Facade.TGPFacade.cls
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000164-7381037590003	VG: Örebro läns Landsting	SE162321000164-0090 - TGP	ÖLL - TGP	https://esb.orebroll.sjunet.org/publicservices/tgpprod/THW.NPO.BS.Facade.TGPFacade.cls
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE5565594230-B3B	Tieto Lifecare	SE2321000164-7381037590003	VG: Örebro läns Landsting	SE162321000164-0090 - TGP	ÖLL - TGP	https://esb.orebroll.sjunet.org/publicservices/tgpprod/THW.NPO.BS.Facade.TGPFacade.cls
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000164-7381037590003	VG: Örebro läns Landsting	SE162321000164-0077 - RMCA	ÖLL - SysteamCross - RMCA - RIVTA20	https://esb.orebroll.sjunet.org/ensprod/publicservices/medicalcertificate/OLL.MedicalCertificate.Service.v1.ReceiveMedicalCertificateAnswer.ReceiveMedicalCertificateAnswerService.cls
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	SE2321000164-7381037590003	VG: Örebro läns Landsting	SE162321000164-0077 - RMCA	ÖLL - SysteamCross - RMCA - RIVTA20	https://esb.orebroll.sjunet.org/ensprod/publicservices/medicalcertificate/OLL.MedicalCertificate.Service.v1.ReceiveMedicalCertificateAnswer.ReceiveMedicalCertificateAnswerService.cls
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000164-7381037590003	VG: Örebro läns Landsting	SE162321000164-0077 - RMCQ	ÖLL - SysteamCross - RMCQ - RIVTA20	https://esb.orebroll.sjunet.org/ensprod/publicservices/medicalcertificate/OLL.MedicalCertificate.Service.v1.ReceiveMedicalCertificateQuestion.ReceiveMedicalCertificateQuestionService.cls
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	HSASERVICES-100M	TP Administration, SITHS V3	SE2321000164-7381037590003	VG: Örebro läns Landsting	SE162321000164-0077 - RMCQ	ÖLL - SysteamCross - RMCQ - RIVTA20	https://esb.orebroll.sjunet.org/ensprod/publicservices/medicalcertificate/OLL.MedicalCertificate.Service.v1.ReceiveMedicalCertificateQuestion.ReceiveMedicalCertificateQuestionService.cls
urn:riv:processdevelopment:infections:DeleteActivity:1:rivtabp20	SE162321000164-0090	ÖLL ESB - VRI	SE2321000164-7381037590003	VG: Örebro läns Landsting	HSASERVICES-10BK - DA	Mawell - DeleteActivity - RIVTA20	https://services.infektionsverktyget.sjunet.org/RegistrationServices/DeleteActivityInteraction.svc
urn:riv:processdevelopment:infections:DeleteCareEncounter:1:rivtabp20	SE162321000164-0090	ÖLL ESB - VRI	SE2321000164-7381037590003	VG: Örebro läns Landsting	HSASERVICES-10BK - DCE	Mawell - DeleteCareEncounter - RIVTA20	https://services.infektionsverktyget.sjunet.org/RegistrationServices/DeleteCareEncounterInteraction.svc
urn:riv:processdevelopment:infections:DeleteCondition:1:rivtabp20	SE162321000164-0090	ÖLL ESB - VRI	SE2321000164-7381037590003	VG: Örebro läns Landsting	HSASERVICES-10BK - DC	Mawell - DeleteCondition - RIVTA20	https://services.infektionsverktyget.sjunet.org/RegistrationServices/DeleteConditionInteraction.svc
urn:riv:processdevelopment:infections:DeleteLaboratoryReport:1:rivtabp20	SE162321000164-0090	ÖLL ESB - VRI	SE2321000164-7381037590003	VG: Örebro läns Landsting	HSASERVICES-10BK - DLR	Mawell - DeleteLaboratoryReport - RIVTA20	https://services.infektionsverktyget.sjunet.org/RegistrationServices/DeleteLaboratoryReportInteraction.svc
urn:riv:processdevelopment:infections:DeletePrescriptionReason:1:rivtabp20	SE162321000164-0090	ÖLL ESB - VRI	SE2321000164-7381037590003	VG: Örebro läns Landsting	HSASERVICES-10BK - DPR	Mawell - DeletePrescriptionReason - RIVTA20	https://services.infektionsverktyget.sjunet.org/RegistrationServices/DeletePrescriptionReasonInteraction.svc
urn:riv:processdevelopment:infections:ProcessActivity:1:rivtabp20	SE162321000164-0090	ÖLL ESB - VRI	SE2321000164-7381037590003	VG: Örebro läns Landsting	HSASERVICES-10BK - PA	Mawell - ProcessActivity - RIVTA20	https://services.infektionsverktyget.sjunet.org/RegistrationServices/ProcessActivityInteraction.svc
urn:riv:processdevelopment:infections:ProcessCareEncounter:1:rivtabp20	SE162321000164-0090	ÖLL ESB - VRI	SE2321000164-7381037590003	VG: Örebro läns Landsting	HSASERVICES-10BK - PCE	Mawell - ProcessCareEncounter - RIVTA20	https://services.infektionsverktyget.sjunet.org/RegistrationServices/ProcessCareEncounterInteraction.svc
urn:riv:processdevelopment:infections:ProcessCondition:1:rivtabp20	SE162321000164-0090	ÖLL ESB - VRI	SE2321000164-7381037590003	VG: Örebro läns Landsting	HSASERVICES-10BK - PC	Mawell - ProcessCondition - RIVTA20	https://services.infektionsverktyget.sjunet.org/RegistrationServices/ProcessConditionInteraction.svc
urn:riv:processdevelopment:infections:ProcessLaboratoryReport:1:rivtabp20	SE162321000164-0090	ÖLL ESB - VRI	SE2321000164-7381037590003	VG: Örebro läns Landsting	HSASERVICES-10BK - PLR	Mawell - ProcessLaboratoryReport - RIVTA20	https://services.infektionsverktyget.sjunet.org/RegistrationServices/ProcessLaboratoryReportInteraction.svc
urn:riv:processdevelopment:infections:ProcessPrescriptionReason:1:rivtabp20	SE162321000164-0090	ÖLL ESB - VRI	SE2321000164-7381037590003	VG: Örebro läns Landsting	HSASERVICES-10BK - PPR	Mawell - ProcessPrescriptionReason - RIVTA20	https://services.infektionsverktyget.sjunet.org/RegistrationServices/ProcessPrescriptionReasonInteraction.svc
